user,item,reward,ps,index_env
1084,353,0.0,40.0,5198
1084,353,0.0,40.0,5200
87,482,0.0,50.0,5201
1084,353,0.0,40.0,5204
1867,219,0.0,41.666666666666664,5206
1867,219,0.0,41.666666666666664,5207
329,118,0.0,66.66666666666667,5208
555,676,0.0,40.0,5209
1965,114,1.0,43.47826086956522,5211
1084,140,0.0,40.0,5213
830,121,0.0,40.0,5214
2953,493,0.0,40.0,5215
3430,134,0.0,55.55555555555555,5216
2953,126,0.0,40.0,5217
857,360,0.0,200.0,5218
97,431,0.0,40.0,5219
1867,219,0.0,43.47826086956522,5221
743,133,0.0,41.666666666666664,5223
743,133,0.0,41.666666666666664,5225
584,632,0.0,43.47826086956522,5226
643,21,0.0,45.45454545454545,5227
624,686,0.0,40.0,5228
1560,130,0.0,43.47826086956522,5229
1329,55,0.0,40.0,5230
1560,130,0.0,43.47826086956522,5231
1560,130,0.0,43.47826086956522,5232
208,614,0.0,40.0,5233
1560,130,0.0,43.47826086956522,5234
1643,241,0.0,166.66666666666666,5235
678,128,0.0,40.0,5236
678,772,0.0,40.0,5237
208,431,0.0,41.666666666666664,5238
691,665,0.0,52.63157894736842,5239
1769,676,0.0,40.0,5240
1643,241,0.0,40.0,5241
2644,29,0.0,40.0,5242
3005,431,0.0,40.0,5243
3005,431,0.0,40.0,5245
1823,487,0.0,43.47826086956522,5246
743,353,0.0,40.0,5247
875,431,0.0,40.0,5248
2171,676,0.0,40.0,5249
1224,599,0.0,47.61904761904761,5250
1823,487,0.0,43.47826086956522,5251
1823,487,0.0,43.47826086956522,5252
409,59,0.0,40.0,5253
1823,487,0.0,43.47826086956522,5255
409,59,0.0,40.0,5257
2944,192,0.0,40.0,5258
1224,650,0.0,43.47826086956522,5262
2851,21,0.0,41.666666666666664,5264
1606,133,0.0,71.42857142857142,5266
3227,502,0.0,40.0,5269
2284,493,0.0,40.0,5273
3227,502,0.0,40.0,5274
2284,493,0.0,40.0,5275
1416,137,0.0,41.666666666666664,5276
2569,493,0.0,40.0,5277
1784,431,0.0,40.0,5278
1560,59,0.0,47.61904761904761,5279
3281,552,0.0,43.47826086956522,5280
2360,502,0.0,40.0,5281
3281,758,0.0,43.47826086956522,5283
2924,98,0.0,40.0,5284
2851,59,0.0,40.0,5285
2692,353,0.0,40.0,5286
1481,59,0.0,40.0,5287
3098,353,1.0,40.0,5288
49,552,0.0,55.55555555555555,5290
3119,110,0.0,40.0,5291
1585,686,0.0,40.0,5292
2585,133,0.0,40.0,5293
2585,118,0.0,40.0,5294
2585,118,1.0,40.0,5295
2827,493,0.0,40.0,5296
2002,126,1.0,40.0,5297
1087,118,0.0,40.0,5298
3249,20,0.0,0.03996003996003997,5299
79,429,0.0,40.0,5300
750,23,0.0,40.0,5303
300,431,0.0,41.666666666666664,5304
2119,140,0.0,40.0,5305
2119,128,0.0,40.0,5307
925,23,0.0,40.0,5309
1546,245,0.0,40.0,5310
1546,39,0.0,40.0,5311
3302,493,0.0,40.0,5312
3091,128,0.0,40.0,5313
2392,493,0.0,43.47826086956522,5314
300,320,0.0,40.0,5315
2392,493,0.0,43.47826086956522,5316
1585,126,0.0,40.0,5317
300,320,0.0,40.0,5318
2392,493,0.0,43.47826086956522,5319
2392,353,0.0,41.666666666666664,5321
2392,353,0.0,41.666666666666664,5322
300,320,0.0,40.0,5323
2392,353,1.0,40.0,5324
1571,23,0.0,41.666666666666664,5325
2392,39,0.0,40.0,5326
295,23,0.0,40.0,5327
1571,128,0.0,40.0,5328
3302,59,0.0,40.0,5329
3302,59,0.0,40.0,5330
58,23,0.0,41.666666666666664,5331
1054,517,0.0,40.0,5332
2514,574,0.0,66.66666666666667,5333
541,493,0.0,40.0,5334
3161,126,0.0,47.61904761904761,5335
1054,517,0.0,40.0,5336
2392,39,0.0,40.0,5337
877,755,0.0,55.55555555555555,5339
1054,517,0.0,40.0,5340
593,123,0.0,40.0,5343
1054,130,0.0,40.0,5344
295,23,0.0,40.0,5345
1634,23,0.0,0.03996003996003997,5346
2392,175,0.0,43.47826086956522,5347
1054,130,0.0,40.0,5348
1634,23,0.0,0.03996003996003997,5349
2392,137,0.0,43.47826086956522,5350
3194,39,0.0,40.0,5352
960,320,1.0,41.666666666666664,5353
2124,123,0.0,40.0,5354
2392,131,0.0,55.55555555555555,5355
852,118,0.0,41.666666666666664,5358
295,23,0.0,40.0,5359
2643,29,0.0,40.0,5360
3194,39,0.0,40.0,5361
2111,676,0.0,40.0,5362
2392,353,0.0,55.55555555555555,5363
3194,39,0.0,40.0,5365
2392,353,0.0,55.55555555555555,5367
2392,353,0.0,55.55555555555555,5368
3445,23,0.0,40.0,5369
1794,43,0.0,40.0,5370
491,23,0.0,0.03996003996003997,5373
842,577,0.0,125.0,5374
491,23,0.0,0.03996003996003997,5375
881,29,0.0,40.0,5377
2274,29,0.0,0.03996003996003997,5378
581,29,1.0,41.666666666666664,5379
881,29,0.0,40.0,5380
1892,493,0.0,40.0,5381
524,552,0.0,55.55555555555555,5384
907,29,0.0,40.0,5385
524,552,0.0,55.55555555555555,5386
3288,493,0.0,40.0,5387
1892,501,0.0,40.0,5388
132,665,0.0,55.55555555555555,5389
1508,23,0.0,0.03996003996003997,5390
3445,23,0.0,40.0,5391
392,23,0.0,40.0,5392
1892,493,0.0,40.0,5394
1508,23,0.0,0.03996003996003997,5395
2052,27,0.0,52.63157894736842,5398
1301,126,0.0,40.0,5399
2618,23,0.0,40.0,5401
1892,493,0.0,40.0,5402
581,254,0.0,41.666666666666664,5404
3328,564,0.0,40.0,5405
845,552,0.0,55.55555555555555,5407
3328,564,0.0,40.0,5408
581,29,0.0,41.666666666666664,5409
1892,493,0.0,40.0,5410
3233,114,0.0,66.66666666666667,5411
1295,133,0.0,100.0,5412
3233,289,0.0,66.66666666666667,5413
1295,133,1.0,100.0,5414
1295,133,0.0,83.33333333333333,5415
3328,502,0.0,43.47826086956522,5416
581,29,0.0,41.666666666666664,5418
3194,376,0.0,40.0,5419
1239,614,0.0,40.0,5420
482,29,0.0,40.0,5421
1239,614,0.0,40.0,5422
3194,376,0.0,40.0,5423
2731,23,0.0,40.0,5424
1295,133,0.0,83.33333333333333,5425
2727,715,0.0,83.33333333333333,5426
1239,614,0.0,40.0,5427
478,667,0.0,52.63157894736842,5428
581,29,0.0,41.666666666666664,5429
1239,614,0.0,40.0,5430
1239,614,0.0,40.0,5431
424,137,0.0,40.0,5432
581,29,0.0,41.666666666666664,5433
581,632,0.0,41.666666666666664,5434
1239,614,0.0,40.0,5435
1239,286,0.0,40.0,5436
1508,23,0.0,0.03996003996003997,5438
478,667,0.0,52.63157894736842,5440
1239,614,0.0,40.0,5441
1239,614,0.0,40.0,5442
3194,376,0.0,40.0,5443
2695,773,0.0,40.0,5444
478,570,0.0,111.1111111111111,5445
1928,320,0.0,40.0,5447
1436,137,0.0,41.666666666666664,5448
3194,59,0.0,40.0,5449
478,0,0.0,0.07135721421435708,5450
424,729,0.0,40.0,5451
478,288,0.0,71.42857142857142,5452
1928,133,0.0,41.666666666666664,5453
1928,133,0.0,41.666666666666664,5454
478,654,0.0,71.42857142857142,5455
3097,614,0.0,40.0,5456
3097,431,0.0,40.0,5457
300,306,0.0,40.0,5458
1470,322,0.0,40.0,5459
1470,118,0.0,40.0,5460
3118,320,0.0,41.666666666666664,5461
1508,23,0.0,0.03996003996003997,5462
981,29,0.0,40.0,5463
981,133,0.0,41.666666666666664,5464
269,461,0.0,40.0,5465
2080,614,1.0,40.0,5466
3118,320,0.0,41.666666666666664,5467
186,126,0.0,90.9090909090909,5468
2998,316,0.0,40.0,5469
2950,77,0.0,40.0,5470
2352,482,0.0,58.8235294117647,5472
2352,482,0.0,58.8235294117647,5473
295,126,0.0,40.0,5474
2352,431,0.0,43.47826086956522,5475
3088,493,0.0,40.0,5476
3088,493,0.0,40.0,5477
2998,40,0.0,90.9090909090909,5478
3088,29,0.0,40.0,5479
148,23,0.0,40.0,5480
613,676,0.0,41.666666666666664,5483
613,676,0.0,41.666666666666664,5484
3208,29,0.0,40.0,5485
2998,353,0.0,43.47826086956522,5486
613,383,0.0,40.0,5487
148,33,0.0,40.0,5488
1094,493,0.0,47.61904761904761,5489
2405,39,0.0,40.0,5490
1094,493,0.0,47.61904761904761,5491
3330,353,0.0,40.0,5492
665,23,0.0,41.666666666666664,5493
592,376,0.0,40.0,5494
592,376,0.0,40.0,5495
592,376,0.0,40.0,5496
592,376,0.0,40.0,5497
592,676,0.0,40.0,5498
1758,728,0.0,41.666666666666664,5499
592,676,0.0,40.0,5500
2679,320,0.0,52.63157894736842,5501
1758,728,0.0,41.666666666666664,5502
2605,728,0.0,40.0,5503
1758,728,0.0,41.666666666666664,5504
2605,728,0.0,40.0,5505
3208,77,0.0,40.0,5506
361,23,0.0,40.0,5507
326,23,0.0,0.03996003996003997,5508
326,23,0.0,0.03996003996003997,5511
2605,37,0.0,83.33333333333333,5512
2605,37,0.0,83.33333333333333,5513
1574,137,0.0,40.0,5515
326,676,0.0,40.0,5516
926,701,0.0,45.45454545454545,5518
1574,39,0.0,40.0,5520
2902,593,0.0,43.47826086956522,5521
1296,137,0.0,40.0,5522
3208,45,0.0,41.666666666666664,5523
1953,320,0.0,45.45454545454545,5524
1574,42,0.0,40.0,5525
845,23,0.0,0.03996003996003997,5526
1296,130,0.0,52.63157894736842,5527
1184,614,0.0,40.0,5528
2171,137,0.0,41.666666666666664,5529
1184,614,0.0,40.0,5530
1184,614,0.0,40.0,5531
1184,614,0.0,40.0,5532
1469,431,0.0,40.0,5534
3211,320,0.0,40.0,5535
2101,62,0.0,40.0,5538
3133,118,1.0,40.0,5539
100,523,0.0,40.0,5540
1508,118,0.0,40.0,5541
3160,431,0.0,40.0,5544
3350,320,1.0,41.666666666666664,5546
1048,77,0.0,40.0,5547
1492,128,0.0,40.0,5548
1195,353,0.0,40.0,5549
1195,118,0.0,43.47826086956522,5550
1195,118,0.0,43.47826086956522,5551
1195,381,0.0,43.47826086956522,5552
344,431,0.0,40.0,5553
1195,118,1.0,43.47826086956522,5554
3160,614,0.0,40.0,5555
862,137,0.0,41.666666666666664,5556
3293,130,0.0,40.0,5557
1441,614,0.0,40.0,5558
3293,130,0.0,40.0,5559
862,493,0.0,40.0,5560
3293,118,0.0,41.666666666666664,5561
891,128,0.0,40.0,5562
891,128,0.0,40.0,5563
1798,23,0.0,40.0,5565
3155,23,0.0,40.0,5566
3155,23,0.0,40.0,5567
2428,23,0.0,40.0,5568
3379,23,0.0,40.0,5569
2654,523,0.0,40.0,5570
2428,23,0.0,40.0,5571
461,137,0.0,40.0,5572
461,137,0.0,40.0,5573
472,130,0.0,41.666666666666664,5574
461,137,1.0,40.0,5575
472,130,0.0,41.666666666666664,5577
472,205,0.0,41.666666666666664,5579
2428,55,0.0,40.0,5580
3389,53,0.0,40.0,5581
2832,23,0.0,40.0,5582
3389,96,0.0,40.0,5583
1208,211,0.0,47.61904761904761,5584
334,254,1.0,58.8235294117647,5585
3389,96,0.0,40.0,5587
3389,96,0.0,40.0,5588
1199,23,0.0,40.0,5589
2603,23,0.0,40.0,5591
461,137,0.0,40.0,5594
461,137,0.0,40.0,5595
461,137,0.0,40.0,5596
461,137,0.0,40.0,5597
2526,211,0.0,45.45454545454545,5599
2230,581,0.0,40.0,5600
1344,23,0.0,40.0,5601
2230,581,0.0,40.0,5602
2230,581,0.0,40.0,5603
2526,362,0.0,45.45454545454545,5604
1889,320,0.0,40.0,5605
1889,614,0.0,40.0,5608
1307,23,0.0,41.666666666666664,5610
2970,278,1.0,40.0,5611
756,676,0.0,40.0,5612
592,36,0.0,40.0,5613
592,39,0.0,40.0,5614
592,39,0.0,40.0,5616
592,517,0.0,40.0,5617
473,320,0.0,40.0,5618
2712,137,0.0,43.47826086956522,5619
2357,39,0.0,40.0,5620
592,376,0.0,40.0,5622
592,376,0.0,40.0,5623
2902,593,0.0,43.47826086956522,5624
592,376,0.0,40.0,5626
592,376,0.0,40.0,5627
2472,23,0.0,0.03996003996003997,5628
2472,23,0.0,0.03996003996003997,5630
2902,126,1.0,40.0,5631
1654,29,0.0,40.0,5632
2902,320,0.0,40.0,5637
1654,53,0.0,40.0,5638
966,713,0.0,76.92307692307692,5639
1654,53,0.0,40.0,5640
1630,430,0.0,43.47826086956522,5641
2902,593,0.0,52.63157894736842,5643
1630,140,0.0,62.5,5644
2902,593,0.0,43.47826086956522,5645
2902,593,0.0,43.47826086956522,5646
2902,593,0.0,43.47826086956522,5647
2902,593,0.0,43.47826086956522,5648
2449,23,0.0,45.45454545454545,5649
2970,23,0.0,40.0,5650
2970,431,0.0,40.0,5651
2970,431,0.0,40.0,5652
2970,431,0.0,40.0,5653
2902,593,0.0,100.0,5654
2902,593,0.0,100.0,5655
2902,593,0.0,100.0,5656
2902,593,1.0,100.0,5657
2902,593,0.0,100.0,5658
2449,50,0.0,43.47826086956522,5659
1278,523,0.0,41.666666666666664,5662
2902,431,0.0,47.61904761904761,5663
1710,513,0.0,40.0,5664
2309,320,0.0,40.0,5666
2309,320,0.0,40.0,5667
1518,39,0.0,40.0,5668
2309,389,0.0,40.0,5669
1518,39,0.0,40.0,5670
756,487,0.0,40.0,5671
863,426,0.0,40.0,5672
863,517,0.0,40.0,5673
1350,772,0.0,83.33333333333333,5674
863,517,0.0,40.0,5678
863,517,0.0,40.0,5679
1561,614,0.0,40.0,5680
863,772,0.0,40.0,5681
1561,614,0.0,40.0,5682
1561,614,0.0,40.0,5683
1561,614,1.0,40.0,5684
1561,614,0.0,40.0,5685
1401,431,0.0,41.666666666666664,5686
2504,243,0.0,45.45454545454545,5687
1397,137,0.0,40.0,5688
1397,130,0.0,40.0,5689
863,523,0.0,40.0,5690
2808,222,0.0,40.0,5691
2808,222,0.0,40.0,5692
2808,222,0.0,40.0,5694
1278,493,0.0,40.0,5695
3449,128,0.0,40.0,5699
881,29,0.0,40.0,5700
730,208,0.0,41.666666666666664,5701
3449,128,1.0,40.0,5702
2054,564,0.0,40.0,5703
1758,29,0.0,40.0,5706
881,29,0.0,40.0,5707
2054,320,0.0,45.45454545454545,5710
2556,39,0.0,40.0,5711
1401,502,0.0,40.0,5712
1401,431,0.0,40.0,5713
1401,126,0.0,40.0,5714
3415,701,0.0,58.8235294117647,5715
1905,39,0.0,45.45454545454545,5716
806,208,0.0,62.5,5719
2691,17,0.0,0.03996003996003997,5720
2691,133,0.0,40.0,5721
456,493,0.0,40.0,5722
456,493,0.0,40.0,5727
456,493,1.0,40.0,5730
456,493,0.0,40.0,5732
9,23,0.0,40.0,5735
9,23,0.0,40.0,5736
2491,564,0.0,45.45454545454545,5737
881,29,0.0,40.0,5740
2491,320,0.0,55.55555555555555,5742
580,39,0.0,40.0,5743
580,39,0.0,40.0,5744
1621,431,0.0,41.666666666666664,5745
3055,680,0.0,40.0,5746
2319,23,0.0,0.03996003996003997,5747
580,133,0.0,40.0,5748
952,501,0.0,47.61904761904761,5749
1526,130,0.0,40.0,5751
1526,130,0.0,40.0,5752
1526,130,0.0,40.0,5753
2310,23,0.0,40.0,5754
3233,163,0.0,40.0,5755
3233,114,1.0,40.0,5756
780,166,0.0,55.55555555555555,5757
2310,33,0.0,40.0,5759
2730,23,0.0,40.0,5760
18,483,0.0,40.0,5761
2402,219,0.0,83.33333333333333,5763
18,483,0.0,40.0,5764
18,431,0.0,40.0,5766
18,431,1.0,40.0,5767
943,320,0.0,45.45454545454545,5768
1537,376,0.0,40.0,5769
514,107,0.0,40.0,5770
2702,23,0.0,40.0,5771
2680,23,0.0,40.0,5773
2759,523,0.0,40.0,5774
1857,379,0.0,40.0,5776
514,107,0.0,40.0,5777
1857,23,0.0,0.03996003996003997,5778
2702,23,0.0,40.0,5780
18,431,0.0,40.0,5781
18,431,0.0,40.0,5783
2232,298,0.0,52.63157894736842,5785
2232,715,0.0,50.0,5787
2702,137,0.0,40.0,5788
2584,77,0.0,40.0,5789
323,353,1.0,40.0,5790
323,385,0.0,40.0,5791
262,23,0.0,0.03996003996003997,5792
262,23,0.0,0.03996003996003997,5793
3364,387,0.0,50.0,5795
1526,23,0.0,0.03996003996003997,5796
2932,614,0.0,40.0,5797
3092,50,0.0,58.8235294117647,5798
1526,23,0.0,40.0,5799
673,133,0.0,40.0,5800
2932,614,0.0,40.0,5801
2932,614,0.0,40.0,5802
1710,53,0.0,40.0,5803
1735,614,1.0,50.0,5804
1710,126,0.0,40.0,5805
3019,564,0.0,40.0,5806
3019,564,0.0,40.0,5807
2153,614,0.0,40.0,5808
2594,23,0.0,142.85714285714283,5809
2594,23,0.0,142.85714285714283,5812
1235,91,0.0,40.0,5813
887,23,0.0,40.0,5814
261,137,0.0,41.666666666666664,5815
261,118,0.0,40.0,5819
2667,493,0.0,40.0,5821
3115,614,0.0,40.0,5826
1535,493,0.0,40.0,5827
436,118,0.0,41.666666666666664,5830
1508,72,0.0,43.47826086956522,5831
2105,376,0.0,40.0,5832
2105,376,0.0,40.0,5834
591,29,0.0,40.0,5835
436,118,0.0,41.666666666666664,5837
2105,676,0.0,40.0,5838
3277,523,0.0,41.666666666666664,5839
2105,353,1.0,43.47826086956522,5840
452,738,1.0,83.33333333333333,5841
2055,126,0.0,43.47826086956522,5842
436,118,0.0,47.61904761904761,5845
591,29,0.0,40.0,5846
2179,192,0.0,52.63157894736842,5848
1529,376,0.0,40.0,5856
3277,29,0.0,40.0,5857
1382,493,0.0,40.0,5858
2105,680,0.0,40.0,5862
452,503,0.0,66.66666666666667,5865
234,659,0.0,40.0,5866
421,431,0.0,40.0,5868
1382,493,0.0,40.0,5871
1529,672,0.0,66.66666666666667,5872
234,487,0.0,40.0,5873
1382,23,0.0,0.03996003996003997,5874
1536,23,0.0,40.0,5875
3082,55,0.0,40.0,5876
2551,558,0.0,76.92307692307692,5877
2000,431,0.0,41.666666666666664,5878
1895,23,0.0,40.0,5879
1382,39,0.0,40.0,5880
1895,23,0.0,40.0,5881
1895,23,0.0,40.0,5882
2003,553,0.0,58.8235294117647,5883
744,320,0.0,40.0,5885
3426,493,0.0,40.0,5886
2763,717,0.0,45.45454545454545,5887
436,118,0.0,50.0,5888
744,320,0.0,40.0,5889
2344,23,0.0,40.0,5890
436,118,0.0,50.0,5891
744,523,0.0,40.0,5892
1915,496,0.0,40.0,5893
2344,23,0.0,40.0,5894
2763,0,0.0,0.04540913631822723,5895
744,523,0.0,40.0,5896
1382,23,0.0,0.03996003996003997,5900
677,137,0.0,45.45454545454545,5901
436,23,0.0,40.0,5902
1536,23,0.0,40.0,5903
436,100,0.0,41.666666666666664,5905
677,137,0.0,45.45454545454545,5907
3169,431,0.0,40.0,5908
1382,376,0.0,40.0,5909
3169,431,0.0,40.0,5910
2018,23,0.0,40.0,5911
2240,137,0.0,40.0,5912
3124,23,0.0,40.0,5913
436,118,0.0,41.666666666666664,5914
1876,523,0.0,40.0,5915
21,680,0.0,40.0,5916
3369,23,0.0,40.0,5918
1677,23,0.0,40.0,5919
1677,23,0.0,40.0,5920
1725,111,0.0,45.45454545454545,5921
2659,29,1.0,40.0,5922
1131,77,0.0,47.61904761904761,5923
1677,163,0.0,40.0,5924
3041,428,0.0,40.0,5925
436,137,0.0,40.0,5926
2244,39,0.0,40.0,5927
2344,523,0.0,40.0,5928
2066,379,0.0,40.0,5929
3095,121,0.0,40.0,5931
2561,493,0.0,40.0,5932
1854,126,0.0,40.0,5933
1163,431,0.0,40.0,5934
1854,77,0.0,41.666666666666664,5935
2435,23,0.0,40.0,5938
1800,128,0.0,40.0,5941
1649,523,0.0,41.666666666666664,5942
2240,137,0.0,40.0,5943
424,576,0.0,40.0,5944
1231,23,0.0,40.0,5946
1231,23,0.0,40.0,5947
3286,614,0.0,40.0,5948
1312,137,0.0,40.0,5949
3286,614,0.0,40.0,5950
1649,53,0.0,40.0,5951
1231,23,0.0,40.0,5952
424,353,0.0,40.0,5953
1649,676,0.0,40.0,5954
1219,631,0.0,200.0,5955
1649,676,0.0,40.0,5956
2224,211,0.0,50.0,5957
288,614,0.0,40.0,5958
288,614,0.0,40.0,5959
1959,564,0.0,40.0,5961
350,320,0.0,40.0,5963
1953,320,0.0,43.47826086956522,5964
516,118,1.0,40.0,5965
516,118,0.0,40.0,5966
335,614,0.0,40.0,5967
1608,614,0.0,40.0,5968
1608,431,0.0,40.0,5969
1131,77,0.0,47.61904761904761,5970
350,320,0.0,40.0,5971
424,564,0.0,40.0,5973
1215,29,0.0,40.0,5974
335,137,0.0,40.0,5975
791,111,1.0,40.0,5976
600,118,0.0,40.0,5977
1799,29,0.0,43.47826086956522,5978
781,50,0.0,43.47826086956522,5979
1221,29,0.0,40.0,5980
1305,137,0.0,41.666666666666664,5981
1759,493,0.0,40.0,5982
1131,77,0.0,47.61904761904761,5983
516,118,0.0,40.0,5984
77,23,0.0,40.0,5985
516,118,0.0,40.0,5986
1131,77,0.0,47.61904761904761,5988
516,118,0.0,40.0,5989
516,118,0.0,40.0,5990
516,118,0.0,40.0,5991
683,128,0.0,40.0,5992
791,676,1.0,40.0,5993
747,77,0.0,40.0,5994
781,63,0.0,55.55555555555555,5995
791,676,1.0,40.0,5996
791,676,1.0,40.0,5998
1829,59,0.0,62.5,5999
781,118,0.0,40.0,6002
336,59,0.0,55.55555555555555,6003
1131,77,0.0,47.61904761904761,6004
516,118,0.0,50.0,6005
516,118,0.0,50.0,6006
516,118,0.0,50.0,6007
791,676,1.0,40.0,6008
1192,140,0.0,40.0,6009
2451,320,0.0,45.45454545454545,6010
1192,140,0.0,40.0,6011
1131,77,0.0,47.61904761904761,6012
1192,140,0.0,40.0,6013
1231,306,0.0,40.0,6014
1382,29,0.0,40.0,6015
1275,137,0.0,40.0,6016
1192,140,0.0,40.0,6017
1275,137,0.0,40.0,6018
1327,126,0.0,41.666666666666664,6020
1382,29,0.0,40.0,6021
764,39,0.0,40.0,6022
1231,23,0.0,40.0,6023
1275,530,0.0,66.66666666666667,6024
232,133,0.0,40.0,6025
1231,33,0.0,40.0,6026
1382,29,0.0,40.0,6027
232,156,0.0,40.0,6028
3154,110,0.0,40.0,6029
232,133,0.0,40.0,6030
917,50,0.0,55.55555555555555,6031
1131,77,0.0,47.61904761904761,6032
516,543,0.0,40.0,6033
516,29,0.0,40.0,6034
823,493,0.0,40.0,6035
232,353,0.0,40.0,6036
8,23,0.0,40.0,6037
232,353,0.0,40.0,6038
232,133,0.0,40.0,6040
1565,39,0.0,41.666666666666664,6041
2283,23,0.0,40.0,6042
796,130,0.0,55.55555555555555,6043
917,59,1.0,111.1111111111111,6044
791,56,0.0,40.0,6045
1131,630,0.0,47.61904761904761,6046
791,56,0.0,40.0,6047
1400,39,0.0,41.666666666666664,6048
8,23,0.0,40.0,6049
2283,23,0.0,40.0,6050
1564,137,0.0,40.0,6052
917,59,0.0,111.1111111111111,6053
3154,23,0.0,0.03996003996003997,6054
917,59,0.0,111.1111111111111,6055
3038,493,0.0,40.0,6056
2086,59,0.0,40.0,6057
823,493,0.0,40.0,6059
917,589,0.0,125.0,6060
1131,77,0.0,47.61904761904761,6061
1655,133,0.0,52.63157894736842,6062
917,487,0.0,125.0,6063
88,753,0.0,40.0,6064
1403,112,0.0,40.0,6066
327,483,0.0,40.0,6067
1256,493,0.0,40.0,6068
917,394,0.0,250.0,6069
823,487,0.0,40.0,6071
507,502,0.0,43.47826086956522,6073
8,23,0.0,40.0,6074
8,23,0.0,40.0,6075
2228,222,0.0,40.0,6076
502,39,0.0,40.0,6078
2875,487,0.0,40.0,6079
2335,23,0.0,40.0,6080
1071,376,0.0,40.0,6081
572,39,0.0,40.0,6083
529,713,0.0,100.0,6084
502,547,0.0,41.666666666666664,6085
2335,211,0.0,50.0,6086
2335,23,0.0,40.0,6087
3427,728,0.0,43.47826086956522,6088
1109,614,0.0,40.0,6089
424,385,0.0,71.42857142857142,6090
502,222,1.0,40.0,6091
502,39,0.0,40.0,6092
1109,614,0.0,40.0,6093
2045,145,0.0,50.0,6094
2335,23,0.0,40.0,6095
1109,614,1.0,40.0,6096
2335,23,0.0,40.0,6098
102,50,0.0,66.66666666666667,6099
502,130,0.0,40.0,6100
102,50,0.0,66.66666666666667,6101
102,50,0.0,66.66666666666667,6104
502,130,0.0,40.0,6105
3337,502,0.0,40.0,6109
502,219,0.0,47.61904761904761,6110
1502,493,0.0,40.0,6111
502,219,0.0,47.61904761904761,6112
632,320,0.0,66.66666666666667,6113
270,431,0.0,40.0,6116
2392,282,0.0,41.666666666666664,6118
502,137,0.0,45.45454545454545,6119
463,23,0.0,40.0,6120
102,50,0.0,66.66666666666667,6121
843,715,0.0,45.45454545454545,6122
463,59,0.0,40.0,6123
102,50,0.0,66.66666666666667,6124
1109,119,0.0,40.0,6126
502,287,0.0,45.45454545454545,6130
3337,50,0.0,66.66666666666667,6131
2222,23,0.0,0.03996003996003997,6132
843,715,0.0,45.45454545454545,6133
3337,50,0.0,66.66666666666667,6134
502,282,0.0,40.0,6135
1850,772,0.0,40.0,6136
160,23,0.0,40.0,6137
2972,137,0.0,40.0,6138
2589,41,0.0,125.0,6140
2328,59,0.0,40.0,6141
2902,431,0.0,40.0,6143
791,39,0.0,40.0,6144
2902,431,0.0,40.0,6147
2902,431,0.0,40.0,6148
1850,772,0.0,40.0,6150
2589,23,0.0,52.63157894736842,6151
1934,614,0.0,40.0,6152
160,23,0.0,40.0,6153
2107,23,0.0,40.0,6154
1850,772,0.0,40.0,6155
1934,523,0.0,40.0,6156
2720,431,0.0,40.0,6157
2720,431,0.0,40.0,6158
843,51,0.0,40.0,6159
42,44,0.0,40.0,6160
42,121,0.0,40.0,6161
1850,39,0.0,40.0,6162
1324,77,0.0,41.666666666666664,6163
2720,431,0.0,40.0,6165
1324,77,0.0,41.666666666666664,6166
1324,77,0.0,41.666666666666664,6167
204,59,0.0,40.0,6168
17,163,0.0,52.63157894736842,6169
2520,523,0.0,40.0,6170
17,163,1.0,52.63157894736842,6171
2987,163,0.0,40.0,6172
502,493,0.0,41.666666666666664,6173
3337,502,0.0,40.0,6174
1839,137,0.0,40.0,6175
502,523,0.0,41.666666666666664,6176
2720,431,0.0,40.0,6177
558,77,0.0,40.0,6178
502,32,0.0,41.666666666666664,6179
2333,425,0.0,40.0,6181
1306,447,0.0,40.0,6185
791,56,0.0,40.0,6186
2658,128,0.0,40.0,6188
93,39,1.0,40.0,6189
2808,222,0.0,40.0,6192
2720,431,0.0,40.0,6193
1324,680,0.0,40.0,6194
3040,111,0.0,40.0,6201
1688,128,0.0,166.66666666666666,6202
2038,29,0.0,40.0,6203
502,523,0.0,41.666666666666664,6210
3270,564,0.0,40.0,6212
3270,564,0.0,40.0,6213
385,77,0.0,40.0,6216
2371,493,0.0,40.0,6217
2371,493,0.0,40.0,6218
2371,493,0.0,40.0,6219
2615,29,0.0,40.0,6220
502,523,0.0,41.666666666666664,6221
516,728,1.0,83.33333333333333,6222
998,517,0.0,40.0,6223
2371,493,0.0,40.0,6224
502,137,0.0,47.61904761904761,6225
568,121,0.0,40.0,6227
479,303,0.0,40.0,6230
502,130,0.0,50.0,6231
2717,23,0.0,40.0,6232
502,39,0.0,40.0,6233
2717,23,0.0,40.0,6234
1424,39,0.0,40.0,6235
502,114,0.0,71.42857142857142,6236
2717,23,0.0,40.0,6238
3164,137,0.0,40.0,6239
872,320,0.0,40.0,6241
3164,523,0.0,40.0,6242
2717,89,0.0,41.666666666666664,6244
502,287,0.0,43.47826086956522,6245
2333,493,0.0,40.0,6246
800,279,0.0,41.666666666666664,6247
2378,177,0.0,125.0,6248
2658,128,0.0,40.0,6250
1902,483,0.0,40.0,6251
1165,91,0.0,40.0,6252
1165,772,0.0,40.0,6253
1165,772,0.0,40.0,6254
2154,431,0.0,40.0,6255
1886,122,0.0,40.0,6257
