index,user_id,item_id,clicked,ps
5427,1239,297,1.0,
5428,478,698,1.0,
5429,581,42,1.0,
5430,1239,450,1.0,
5431,1239,286,1.0,
5432,424,493,1.0,
5433,581,42,1.0,
5434,581,19,1.0,
5435,1239,450,1.0,
5436,1239,483,1.0,
5437,1120,33,0.0,
5438,1508,133,1.0,
5439,478,360,0.0,
5440,478,360,1.0,
5441,1239,497,1.0,
5442,1239,20,1.0,
5443,3194,18,1.0,
5444,2695,377,1.0,
5445,478,398,1.0,
5446,478,398,0.0,
5447,1928,297,1.0,
5448,1436,186,1.0,
5449,3194,91,1.0,
5450,478,729,1.0,
5451,424,353,1.0,
5452,478,670,1.0,
5453,1928,297,1.0,
5454,1928,297,1.0,
5455,478,91,1.0,
5456,3097,284,1.0,
5457,3097,291,1.0,
5458,300,291,1.0,
5459,1470,89,1.0,
5460,1470,89,1.0,
5461,3118,514,1.0,
5462,1508,162,1.0,
5463,981,101,1.0,
5464,981,496,1.0,
5465,269,629,1.0,
5466,2080,614,1.0,
5467,3118,117,1.0,
5468,186,252,1.0,
5469,2998,143,1.0,
5470,2950,59,1.0,
5471,2352,191,0.0,
5472,2352,191,1.0,
5473,2352,191,1.0,
5474,295,192,1.0,
5475,2352,294,1.0,
5476,3088,185,1.0,
5477,3088,496,1.0,
5478,2998,120,1.0,
5479,3088,497,1.0,
5480,148,254,1.0,
5481,613,550,0.0,
5482,613,385,0.0,
5483,613,385,1.0,
5484,613,385,1.0,
5485,3208,81,1.0,
5486,2998,37,1.0,
5487,613,550,1.0,
5488,148,753,1.0,
5489,1094,15,1.0,
5490,2405,91,1.0,
5491,1094,15,1.0,
5492,3330,84,1.0,
5493,665,680,1.0,
5494,592,383,1.0,
5495,592,383,1.0,
5496,592,383,1.0,
5497,592,383,1.0,
5498,592,383,1.0,
5499,1758,123,1.0,
5500,592,254,1.0,
5501,2679,529,1.0,
5502,1758,112,1.0,
5503,2605,120,1.0,
5504,1758,101,1.0,
5505,2605,40,1.0,
5506,3208,203,1.0,
5507,361,316,1.0,
5508,326,385,1.0,
5509,361,316,0.0,
5510,326,385,0.0,
5511,326,385,1.0,
5512,2605,465,1.0,
5513,2605,465,1.0,
5514,1604,222,0.0,
5515,1574,753,1.0,
5516,326,27,1.0,
5517,926,467,0.0,
5518,926,161,1.0,
5519,1604,187,0.0,
5520,1574,753,1.0,
5521,2902,279,1.0,
5522,1296,467,1.0,
5523,3208,81,1.0,
5524,1953,215,1.0,
5525,1574,254,1.0,
5526,845,306,1.0,
5527,1296,217,1.0,
5528,1184,398,1.0,
5529,2171,245,1.0,
5530,1184,288,1.0,
5531,1184,493,1.0,
5532,1184,307,1.0,
5533,1184,398,0.0,
5534,1469,102,1.0,
5535,3211,564,1.0,
5536,1508,55,0.0,
5537,1469,371,0.0,
5538,2101,523,1.0,
5539,3133,118,1.0,
5540,100,102,1.0,
5541,1508,133,1.0,
5542,3160,431,0.0,
5543,3160,279,0.0,
5544,3160,497,1.0,
5545,3350,320,0.0,
5546,3350,320,1.0,
5547,1048,753,1.0,
5548,1492,371,1.0,
5549,1195,467,1.0,
5550,1195,353,1.0,
5551,1195,149,1.0,
5552,1195,322,1.0,
5553,344,126,1.0,
5554,1195,118,1.0,
5555,3160,20,1.0,
5556,862,405,1.0,
5557,3293,37,1.0,
5558,1441,222,1.0,
5559,3293,728,1.0,
5560,862,587,1.0,
5561,3293,353,1.0,
5562,891,726,1.0,
5563,891,726,1.0,
5564,3160,497,0.0,
5565,1798,773,1.0,
5566,3155,385,1.0,
5567,3155,33,1.0,
5568,2428,576,1.0,
5569,3379,519,1.0,
5570,2654,576,1.0,
5571,2428,508,1.0,
5572,461,493,1.0,
5573,461,493,1.0,
5574,472,200,1.0,
5575,461,137,1.0,
5576,2462,62,0.0,
5577,472,200,1.0,
5578,472,92,0.0,
5579,472,92,1.0,
5580,2428,46,1.0,
5581,3389,25,1.0,
5582,2832,55,1.0,
5583,3389,25,1.0,
5584,1208,168,1.0,
5585,334,254,1.0,
5586,1208,168,0.0,
5587,3389,429,1.0,
5588,3389,60,1.0,
5589,1199,20,1.0,
5590,2526,89,0.0,
5591,2603,143,1.0,
5592,2603,143,0.0,
5593,2526,89,0.0,
5594,461,189,1.0,
5595,461,576,1.0,
5596,461,576,1.0,
5597,461,189,1.0,
5598,2526,464,0.0,
5599,2526,464,1.0,
5600,2230,398,1.0,
5601,1344,91,1.0,
5602,2230,398,1.0,
5603,2230,398,1.0,
5604,2526,464,1.0,
5605,1889,431,1.0,
5606,891,234,0.0,
5607,891,128,0.0,
5608,1889,431,1.0,
5609,1307,151,0.0,
5610,1307,576,1.0,
5611,2970,278,1.0,
5612,756,82,1.0,
5613,592,254,1.0,
5614,592,383,1.0,
5615,2712,131,0.0,
5616,592,383,1.0,
5617,592,254,1.0,
5618,473,168,1.0,
5619,2712,532,1.0,
5620,2357,638,1.0,
5621,2357,638,0.0,
5622,592,123,1.0,
5623,592,123,1.0,
5624,2902,279,1.0,
5625,592,143,0.0,
5626,592,143,1.0,
5627,592,143,1.0,
5628,2472,168,1.0,
5629,2472,56,0.0,
5630,2472,56,1.0,
5631,2902,126,1.0,
5632,1654,196,1.0,
5633,2689,39,0.0,
5634,2689,773,0.0,
5635,2689,23,0.0,
5636,2689,23,0.0,
5637,2902,303,1.0,
5638,1654,301,1.0,
5639,966,683,1.0,
5640,1654,91,1.0,
5641,1630,590,1.0,
5642,2902,246,0.0,
5643,2902,242,1.0,
5644,1630,135,1.0,
5645,2902,597,1.0,
5646,2902,210,1.0,
5647,2902,700,1.0,
5648,2902,314,1.0,
5649,2449,496,1.0,
5650,2970,175,1.0,
5651,2970,278,1.0,
5652,2970,278,1.0,
5653,2970,278,1.0,
5654,2902,246,1.0,
5655,2902,597,1.0,
5656,2902,314,1.0,
5657,2902,593,1.0,
5658,2902,700,1.0,
5659,2449,83,1.0,
5660,1278,85,0.0,
5661,1278,85,0.0,
5662,1278,187,1.0,
5663,2902,242,1.0,
5664,1710,102,1.0,
5665,1710,102,0.0,
5666,2309,502,1.0,
5667,2309,502,1.0,
5668,1518,520,1.0,
5669,2309,215,1.0,
5670,1518,32,1.0,
5671,756,383,1.0,
5672,863,297,1.0,
5673,863,732,1.0,
5674,1350,240,1.0,
5675,1350,164,0.0,
5676,1350,41,0.0,
5677,1350,57,0.0,
5678,863,732,1.0,
5679,863,297,1.0,
5680,1561,379,1.0,
5681,863,425,1.0,
5682,1561,294,1.0,
5683,1561,294,1.0,
5684,1561,614,1.0,
5685,1561,380,1.0,
5686,1401,380,1.0,
5687,2504,376,1.0,
5688,1397,128,1.0,
5689,1397,100,1.0,
5690,863,90,1.0,
5691,2808,542,1.0,
5692,2808,383,1.0,
5693,2808,18,0.0,
5694,2808,18,1.0,
5695,1278,187,1.0,
5696,1278,91,0.0,
5697,1278,91,0.0,
5698,1278,91,0.0,
5699,3449,405,1.0,
5700,881,517,1.0,
5701,730,168,1.0,
5702,3449,128,1.0,
5703,2054,435,1.0,
5704,1758,208,0.0,
5705,1758,98,0.0,
5706,1758,98,1.0,
5707,881,377,1.0,
5708,730,754,0.0,
5709,2054,564,0.0,
5710,2054,564,1.0,
5711,2556,289,1.0,
5712,1401,380,1.0,
5713,1401,179,1.0,
5714,1401,380,1.0,
5715,3415,40,1.0,
5716,1905,45,1.0,
5717,865,429,0.0,
5718,865,208,0.0,
5719,806,212,1.0,
5720,2691,773,1.0,
5721,2691,773,1.0,
5722,456,728,1.0,
5723,2491,20,0.0,
5724,2491,119,0.0,
5725,2491,448,0.0,
5726,2491,431,0.0,
5727,456,128,1.0,
5728,2491,102,0.0,
5729,456,576,0.0,
5730,456,493,1.0,
5731,2491,461,0.0,
5732,456,168,1.0,
5733,2491,122,0.0,
5734,2491,565,0.0,
5735,9,245,1.0,
5736,9,22,1.0,
5737,2491,663,1.0,
5738,2491,252,0.0,
5739,2491,771,0.0,
5740,881,17,1.0,
5741,2491,410,0.0,
5742,2491,410,1.0,
5743,580,91,1.0,
5744,580,187,1.0,
5745,1621,530,1.0,
5746,3055,55,1.0,
5747,2319,100,1.0,
5748,580,91,1.0,
5749,952,25,1.0,
5750,1526,254,0.0,
5751,1526,467,1.0,
5752,1526,467,1.0,
5753,1526,353,1.0,
5754,2310,726,1.0,
5755,3233,123,1.0,
5756,3233,114,1.0,
5757,780,58,1.0,
5758,2310,56,0.0,
5759,2310,56,1.0,
5760,2730,576,1.0,
5761,18,497,1.0,
5762,943,276,0.0,
5763,2402,562,1.0,
5764,18,297,1.0,
5765,943,276,0.0,
5766,18,119,1.0,
5767,18,431,1.0,
5768,943,276,1.0,
5769,1537,173,1.0,
5770,514,91,1.0,
5771,2702,254,1.0,
5772,2702,254,0.0,
5773,2680,88,1.0,
5774,2759,163,1.0,
5775,2449,395,0.0,
5776,1857,121,1.0,
5777,514,18,1.0,
5778,1857,380,1.0,
5779,2702,493,0.0,
5780,2702,493,1.0,
5781,18,635,1.0,
5782,18,635,0.0,
5783,18,635,1.0,
5784,18,635,0.0,
5785,2232,201,1.0,
5786,18,635,0.0,
5787,2232,345,1.0,
5788,2702,245,1.0,
5789,2584,753,1.0,
5790,323,353,1.0,
5791,323,133,1.0,
5792,262,520,1.0,
5793,262,520,1.0,
5794,3364,175,0.0,
5795,3364,175,1.0,
5796,1526,376,1.0,
5797,2932,321,1.0,
5798,3092,389,1.0,
5799,1526,89,1.0,
5800,673,22,1.0,
5801,2932,321,1.0,
5802,2932,321,1.0,
5803,1710,380,1.0,
5804,1735,614,1.0,
5805,1710,379,1.0,
5806,3019,389,1.0,
5807,3019,497,1.0,
5808,2153,286,1.0,
5809,2594,18,1.0,
5810,1946,110,0.0,
5811,2044,376,0.0,
5812,2594,18,1.0,
5813,1235,254,1.0,
5814,887,775,1.0,
5815,261,587,1.0,
5816,1946,80,0.0,
5817,1946,122,0.0,
5818,1946,252,0.0,
5819,261,128,1.0,
5820,1946,266,0.0,
5821,2667,123,1.0,
5822,1946,320,0.0,
5823,1946,61,0.0,
5824,1946,83,0.0,
5825,1535,467,0.0,
5826,3115,303,1.0,
5827,1535,467,1.0,
5828,1946,305,0.0,
5829,1946,492,0.0,
5830,436,132,1.0,
5831,1508,133,1.0,
5832,2105,360,1.0,
5833,1946,210,0.0,
5834,2105,360,1.0,
5835,591,775,1.0,
5836,1946,193,0.0,
5837,436,160,1.0,
5838,2105,143,1.0,
5839,3277,376,1.0,
5840,2105,353,1.0,
5841,452,738,1.0,
5842,2055,530,1.0,
5843,3095,508,0.0,
5844,2105,143,0.0,
5845,436,56,1.0,
5846,591,245,1.0,
5847,2105,163,0.0,
5848,2179,380,1.0,
5849,2105,123,0.0,
5850,2105,661,0.0,
5851,2105,89,0.0,
5852,2105,519,0.0,
5853,2105,137,0.0,
5854,2105,306,0.0,
5855,2105,120,0.0,
5856,1529,360,1.0,
5857,3277,133,1.0,
5858,1382,64,1.0,
5859,2105,473,0.0,
5860,2105,35,0.0,
5861,2105,163,0.0,
5862,2105,360,1.0,
5863,452,454,0.0,
5864,1382,289,0.0,
5865,452,738,1.0,
5866,234,517,1.0,
5867,421,121,0.0,
5868,421,121,1.0,
5869,2105,78,0.0,
5870,2105,398,0.0,
5871,1382,64,1.0,
5872,1529,378,1.0,
5873,234,517,1.0,
5874,1382,75,1.0,
5875,1536,58,1.0,
5876,3082,353,1.0,
5877,2551,245,1.0,
5878,2000,483,1.0,
5879,1895,254,1.0,
5880,1382,494,1.0,
5881,1895,89,1.0,
5882,1895,576,1.0,
5883,2003,634,1.0,
5884,802,493,0.0,
5885,744,286,1.0,
5886,3426,55,1.0,
5887,2763,360,1.0,
5888,436,543,1.0,
5889,744,614,1.0,
5890,2344,429,1.0,
5891,436,273,1.0,
5892,744,279,1.0,
5893,1915,245,1.0,
5894,2344,60,1.0,
5895,2763,254,1.0,
5896,744,279,1.0,
5897,2000,483,0.0,
5898,2000,27,0.0,
5899,2000,215,0.0,
5900,1382,75,1.0,
5901,677,481,1.0,
5902,436,576,1.0,
5903,1536,58,1.0,
5904,436,239,0.0,
5905,436,239,1.0,
5906,1536,58,0.0,
5907,677,393,1.0,
5908,3169,119,1.0,
5909,1382,773,1.0,
5910,3169,635,1.0,
5911,2018,289,1.0,
5912,2240,376,1.0,
5913,3124,456,1.0,
5914,436,714,1.0,
5915,1876,376,1.0,
5916,21,121,1.0,
5917,3369,90,0.0,
5918,3369,90,1.0,
5919,1677,254,1.0,
5920,1677,254,1.0,
5921,1725,86,1.0,
5922,2659,29,1.0,
5923,1131,753,1.0,
5924,1677,123,1.0,
5925,3041,383,1.0,
5926,436,576,1.0,
5927,2244,254,1.0,
5928,2344,108,1.0,
5929,2066,483,1.0,
5930,1484,246,0.0,
5931,3095,508,1.0,
5932,2561,168,1.0,
5933,1854,187,1.0,
5934,1163,102,1.0,
5935,1854,116,1.0,
5936,424,286,0.0,
5937,1626,89,0.0,
5938,2435,84,1.0,
5939,1626,123,0.0,
5940,424,222,0.0,
5941,1800,510,1.0,
5942,1649,175,1.0,
5943,2240,40,1.0,
5944,424,222,1.0,
5945,288,291,0.0,
5946,1231,376,1.0,
5947,1231,376,1.0,
5948,3286,513,1.0,
5949,1312,307,1.0,
5950,3286,513,1.0,
5951,1649,754,1.0,
5952,1231,376,1.0,
5953,424,493,1.0,
5954,1649,91,1.0,
5955,1219,400,1.0,
5956,1649,424,1.0,
5957,2224,225,1.0,
5958,288,291,1.0,
5959,288,291,1.0,
5960,350,467,0.0,
5961,1959,530,1.0,
5962,350,210,0.0,
5963,350,210,1.0,
5964,1953,502,1.0,
5965,516,118,1.0,
5966,516,154,1.0,
5967,335,27,1.0,
5968,1608,380,1.0,
5969,1608,379,1.0,
5970,1131,88,1.0,
5971,350,210,1.0,
5972,424,465,0.0,
5973,424,465,1.0,
5974,1215,254,1.0,
5975,335,102,1.0,
5976,791,111,1.0,
5977,600,467,1.0,
5978,1799,501,1.0,
5979,781,108,1.0,
5980,1221,31,1.0,
5981,1305,447,1.0,
5982,1759,497,1.0,
5983,1131,88,1.0,
5984,516,131,1.0,
5985,77,89,1.0,
5986,516,543,1.0,
5987,600,467,0.0,
5988,1131,88,1.0,
5989,516,168,1.0,
5990,516,260,1.0,
5991,516,157,1.0,
5992,683,39,1.0,
5993,791,676,1.0,
5994,747,102,1.0,
5995,781,156,1.0,
5996,791,676,1.0,
5997,1829,734,0.0,
5998,791,676,1.0,
5999,1829,734,1.0,
6000,747,431,0.0,
6001,747,102,0.0,
6002,781,56,1.0,
6003,336,332,1.0,
6004,1131,88,1.0,
6005,516,100,1.0,
6006,516,728,1.0,
6007,516,307,1.0,
6008,791,676,1.0,
6009,1192,83,1.0,
6010,2451,380,1.0,
6011,1192,84,1.0,
6012,1131,46,1.0,
6013,1192,84,1.0,
6014,1231,376,1.0,
6015,1382,773,1.0,
6016,1275,493,1.0,
6017,1192,383,1.0,
6018,1275,496,1.0,
6019,1275,496,0.0,
6020,1327,379,1.0,
6021,1382,753,1.0,
6022,764,508,1.0,
6023,1231,376,1.0,
6024,1275,571,1.0,
6025,232,46,1.0,
6026,1231,376,1.0,
6027,1382,135,1.0,
6028,232,19,1.0,
6029,3154,389,1.0,
6030,232,425,1.0,
6031,917,583,1.0,
6032,1131,82,1.0,
6033,516,149,1.0,
6034,516,216,1.0,
6035,823,254,1.0,
6036,232,254,1.0,
6037,8,88,1.0,
6038,232,753,1.0,
6039,1655,475,0.0,
6040,232,732,1.0,
6041,1565,428,1.0,
6042,2283,123,1.0,
6043,796,17,1.0,
6044,917,59,1.0,
6045,791,135,1.0,
6046,1131,88,1.0,
6047,791,135,1.0,
6048,1400,54,1.0,
6049,8,772,1.0,
6050,2283,576,1.0,
6051,2283,576,0.0,
6052,1564,59,1.0,
6053,917,343,1.0,
6054,3154,389,1.0,
6055,917,217,1.0,
6056,3038,254,1.0,
6057,2086,25,1.0,
6058,823,380,0.0,
6059,823,380,1.0,
6060,917,328,1.0,
6061,1131,424,1.0,
6062,1655,475,1.0,
6063,917,299,1.0,
6064,88,494,1.0,
6065,1403,120,0.0,
6066,1403,175,1.0,
6067,327,286,1.0,
6068,1256,65,1.0,
6069,917,360,1.0,
6070,507,210,0.0,
6071,823,425,1.0,
6072,507,337,0.0,
6073,507,637,1.0,
6074,8,32,1.0,
6075,8,32,1.0,
6076,2228,494,1.0,
6077,2589,331,0.0,
6078,502,222,1.0,
6079,2875,517,1.0,
6080,2335,120,1.0,
6081,1071,89,1.0,
6082,3427,405,0.0,
6083,572,753,1.0,
6084,529,611,1.0,
6085,502,519,1.0,
6086,2335,509,1.0,
6087,2335,389,1.0,
6088,3427,405,1.0,
6089,1109,286,1.0,
6090,424,297,1.0,
6091,502,222,1.0,
6092,502,151,1.0,
6093,1109,513,1.0,
6094,2045,54,1.0,
6095,2335,389,1.0,
6096,1109,614,1.0,
6097,2335,389,0.0,
6098,2335,297,1.0,
6099,102,60,1.0,
6100,502,235,1.0,
6101,102,54,1.0,
6102,2133,14,0.0,
6103,2133,141,0.0,
6104,102,53,1.0,
6105,502,89,1.0,
6106,2133,139,0.0,
6107,2133,724,0.0,
6108,2133,141,0.0,
6109,3337,33,1.0,
6110,502,375,1.0,
6111,1502,426,1.0,
6112,502,116,1.0,
6113,632,215,1.0,
6114,2133,140,0.0,
6115,2133,122,0.0,
6116,270,288,1.0,
6117,2133,14,0.0,
6118,2392,321,1.0,
6119,502,545,1.0,
6120,463,29,1.0,
6121,102,51,1.0,
6122,843,53,1.0,
6123,463,37,1.0,
6124,102,53,1.0,
6125,3379,546,0.0,
6126,1109,297,1.0,
6127,2133,510,0.0,
6128,2133,224,0.0,
6129,2133,112,0.0,
6130,502,545,1.0,
6131,3337,51,1.0,
6132,2222,212,1.0,
6133,843,433,1.0,
6134,3337,280,1.0,
6135,502,525,1.0,
6136,1850,773,1.0,
6137,160,135,1.0,
6138,2972,278,1.0,
6139,2589,312,0.0,
6140,2589,312,1.0,
6141,2328,254,1.0,
6142,1934,502,0.0,
6143,2902,530,1.0,
6144,791,753,1.0,
6145,1934,502,0.0,
6146,1934,502,0.0,
6147,2902,179,1.0,
6148,2902,294,1.0,
6149,2720,389,0.0,
6150,1850,64,1.0,
6151,2589,545,1.0,
6152,1934,502,1.0,
6153,160,135,1.0,
6154,2107,254,1.0,
6155,1850,773,1.0,
6156,1934,376,1.0,
6157,2720,385,1.0,
6158,2720,385,1.0,
6159,843,25,1.0,
6160,42,753,1.0,
6161,42,254,1.0,
6162,1850,31,1.0,
6163,1324,753,1.0,
6164,2720,385,0.0,
6165,2720,389,1.0,
6166,1324,753,1.0,
6167,1324,753,1.0,
6168,204,254,1.0,
6169,17,661,1.0,
6170,2520,110,1.0,
6171,17,163,1.0,
6172,2987,123,1.0,
6173,502,222,1.0,
6174,3337,426,1.0,
6175,1839,353,1.0,
6176,502,519,1.0,
6177,2720,389,1.0,
6178,558,385,1.0,
6179,502,756,1.0,
6180,1306,89,0.0,
6181,2333,385,1.0,
6182,1306,121,0.0,
6183,1306,88,0.0,
6184,2038,601,0.0,
6185,1306,88,1.0,
6186,791,135,1.0,
6187,2359,502,0.0,
6188,2658,112,1.0,
6189,93,39,1.0,
6190,2038,571,0.0,
6191,2359,110,0.0,
6192,2808,121,1.0,
6193,2720,530,1.0,
6194,1324,32,1.0,
6195,1306,425,0.0,
6196,1306,88,0.0,
6197,1306,433,0.0,
6198,1306,65,0.0,
6199,1306,22,0.0,
6200,1306,228,0.0,
6201,3040,120,1.0,
6202,1688,18,1.0,
6203,2038,80,1.0,
6204,1306,428,0.0,
6205,1306,428,0.0,
6206,1306,82,0.0,
6207,1306,383,0.0,
6208,1306,30,0.0,
6209,1688,18,0.0,
6210,502,40,1.0,
6211,2038,80,0.0,
6212,3270,385,1.0,
6213,3270,385,1.0,
6214,2038,254,0.0,
6215,385,19,0.0,
6216,385,19,1.0,
6217,2371,502,1.0,
6218,2371,502,1.0,
6219,2371,502,1.0,
6220,2615,520,1.0,
6221,502,587,1.0,
6222,516,728,1.0,
6223,998,753,1.0,
6224,2371,502,1.0,
6225,502,116,1.0,
6226,568,123,0.0,
6227,568,123,1.0,
6228,568,379,0.0,
6229,568,775,0.0,
6230,479,385,1.0,
6231,502,204,1.0,
6232,2717,517,1.0,
6233,502,107,1.0,
6234,2717,501,1.0,
6235,1424,91,1.0,
6236,502,233,1.0,
6237,2717,66,0.0,
6238,2717,517,1.0,
6239,3164,143,1.0,
6240,872,215,0.0,
6241,872,215,1.0,
6242,3164,89,1.0,
6243,2378,80,0.0,
6244,2717,254,1.0,
6245,502,40,1.0,
6246,2333,254,1.0,
6247,800,497,1.0,
6248,2378,80,1.0,
6249,2378,471,0.0,
6250,2658,112,1.0,
6251,1902,143,1.0,
6252,1165,36,1.0,
6253,1165,732,1.0,
6254,1165,773,1.0,
6255,2154,380,1.0,
6256,179,464,0.0,
6257,1886,21,1.0,
6258,502,120,1.0,
6259,1886,222,1.0,
6260,2717,254,0.0,
6261,2717,753,0.0,
6262,502,89,1.0,
6263,2586,123,1.0,
6264,502,123,1.0,
6265,1422,54,0.0,
6266,2359,286,0.0,
6267,2359,110,0.0,
6268,2359,286,0.0,
6269,1422,686,0.0,
6270,2359,513,0.0,
6271,2359,215,0.0,
6272,2359,431,0.0,
6273,1771,88,0.0,
6274,1771,88,0.0,
6275,2359,431,0.0,
6276,2359,431,1.0,
6277,2359,278,1.0,
6278,3460,254,1.0,
6279,1184,528,1.0,
6280,2359,112,0.0,
6281,2246,360,1.0,
6282,3327,428,1.0,
6283,2359,245,0.0,
6284,2358,139,1.0,
6285,3077,88,1.0,
6286,2359,493,0.0,
6287,2536,22,1.0,
6288,2246,360,0.0,
6289,2246,360,1.0,
6290,3077,450,1.0,
6291,2246,118,0.0,
6292,89,385,1.0,
6293,89,385,1.0,
6294,2246,118,0.0,
6295,2223,278,0.0,
6296,2359,425,1.0,
6297,89,385,1.0,
6298,89,385,0.0,
6299,1342,576,1.0,
6300,2359,109,0.0,
6301,2246,286,0.0,
6302,3077,254,1.0,
6303,2223,278,1.0,
6304,2223,278,1.0,
6305,2359,109,1.0,
6306,2246,448,0.0,
6307,2246,15,1.0,
6308,762,254,1.0,
6309,762,254,1.0,
6310,2506,773,0.0,
6311,2223,278,1.0,
6312,1747,27,1.0,
6313,2506,773,1.0,
6314,1747,27,0.0,
6315,2359,20,0.0,
6316,2359,431,0.0,
6317,2043,64,1.0,
6318,1078,254,1.0,
6319,2359,278,0.0,
6320,1342,91,0.0,
6321,2359,122,0.0,
6322,2187,458,1.0,
6323,1779,753,1.0,
6324,1342,576,0.0,
6325,125,688,1.0,
6326,2565,222,0.0,
6327,1747,27,1.0,
6328,2565,222,1.0,
6329,2143,121,1.0,
6330,2187,362,1.0,
6331,1636,508,1.0,
6332,2143,137,1.0,
6333,1747,385,1.0,
6334,226,379,1.0,
6335,2143,536,1.0,
6336,1636,121,1.0,
6337,2187,242,1.0,
6338,2728,89,1.0,
6339,64,279,0.0,
6340,2187,442,1.0,
6341,2728,196,0.0,
6342,2143,384,1.0,
6343,2159,523,1.0,
6344,64,379,1.0,
6345,2771,121,1.0,
6346,2196,20,1.0,
6347,1512,55,1.0,
6348,215,98,1.0,
6349,1194,143,1.0,
6350,2771,121,1.0,
6351,1342,43,0.0,
6352,1194,405,0.0,
6353,2937,32,1.0,
6354,1987,467,1.0,
6355,1342,43,0.0,
6356,1342,43,1.0,
6357,1987,467,1.0,
6358,1342,43,1.0,
6359,3287,128,1.0,
6360,1342,576,0.0,
6361,1747,27,1.0,
6362,205,493,0.0,
6363,3183,753,1.0,
6364,2891,385,1.0,
6365,833,754,1.0,
6366,833,754,1.0,
6367,833,47,1.0,
6368,833,47,1.0,
6369,2070,383,1.0,
6370,2657,467,1.0,
6371,2359,26,0.0,
6372,205,493,1.0,
6373,2891,773,1.0,
6374,3183,41,0.0,
6375,833,47,1.0,
6376,833,47,1.0,
6377,2657,191,1.0,
6378,1194,405,0.0,
6379,3183,428,0.0,
6380,3388,379,1.0,
6381,3183,222,0.0,
6382,1746,477,1.0,
6383,2861,254,0.0,
6384,3183,772,0.0,
6385,1677,254,1.0,
6386,3183,22,0.0,
6387,2891,39,1.0,
6388,3183,772,1.0,
6389,179,286,1.0,
6390,2098,493,1.0,
6391,2419,753,1.0,
6392,2891,385,1.0,
6393,2038,564,1.0,
6394,2268,371,1.0,
6395,1878,426,0.0,
6396,2419,576,1.0,
6397,1878,680,1.0,
6398,2891,753,1.0,
6399,2450,729,1.0,
6400,335,530,1.0,
6401,2891,135,1.0,
6402,342,46,1.0,
6403,293,385,1.0,
6404,1963,380,1.0,
6405,342,525,1.0,
6406,1283,64,1.0,
6407,2191,321,1.0,
6408,2359,496,0.0,
6409,2359,772,0.0,
6410,342,587,0.0,
6411,342,587,1.0,
6412,2891,385,0.0,
6413,344,467,0.0,
6414,2891,135,0.0,
6415,2891,135,1.0,
6416,2506,773,1.0,
6417,2191,321,1.0,
6418,2880,36,1.0,
6419,587,179,1.0,
6420,1913,508,1.0,
6421,218,456,1.0,
6422,342,510,1.0,
6423,587,89,1.0,
6424,2891,379,0.0,
6425,218,207,1.0,
6426,218,297,1.0,
6427,3014,496,1.0,
6428,2891,42,1.0,
6429,342,46,0.0,
6430,342,46,1.0,
6431,1423,254,1.0,
6432,2891,379,0.0,
6433,342,724,1.0,
6434,2587,39,0.0,
6435,2191,321,1.0,
6436,587,405,1.0,
6437,1695,37,1.0,
6438,2756,773,1.0,
6439,2587,39,1.0,
6440,218,266,1.0,
6441,342,196,0.0,
6442,342,208,0.0,
6443,1878,680,1.0,
6444,2756,773,0.0,
6445,218,494,1.0,
6446,2756,773,1.0,
6447,342,208,1.0,
6448,3237,369,1.0,
6449,344,300,0.0,
6450,453,431,1.0,
6451,342,427,0.0,
6452,344,404,0.0,
6453,3327,45,0.0,
6454,1699,225,0.0,
6455,2422,464,0.0,
6456,1699,225,1.0,
6457,2422,464,1.0,
6458,981,245,0.0,
6459,981,245,1.0,
6460,711,360,1.0,
6461,981,245,1.0,
6462,344,362,0.0,
6463,2891,753,0.0,
6464,2676,754,0.0,
6465,342,52,0.0,
6466,711,376,1.0,
6467,3163,254,1.0,
6468,453,431,1.0,
6469,344,370,0.0,
6470,3163,245,0.0,
6471,2216,91,1.0,
6472,1130,289,1.0,
6473,342,525,0.0,
6474,1959,497,1.0,
6475,909,376,1.0,
6476,3163,254,1.0,
6477,218,447,1.0,
6478,342,525,0.0,
6479,2891,39,1.0,
6480,342,208,0.0,
6481,1130,289,1.0,
6482,1163,102,1.0,
6483,2422,464,1.0,
6484,2265,773,1.0,
6485,3213,306,1.0,
6486,2383,55,1.0,
6487,218,456,1.0,
6488,1638,675,1.0,
6489,1862,371,0.0,
6490,2581,58,1.0,
6491,453,431,1.0,
6492,2180,101,1.0,
6493,1842,380,1.0,
6494,775,133,1.0,
6495,3200,353,1.0,
6496,1862,371,1.0,
6497,1342,376,0.0,
6498,1342,376,0.0,
6499,2070,383,1.0,
6500,2070,383,1.0,
6501,1060,89,1.0,
6502,453,126,1.0,
6503,1862,371,1.0,
6504,1060,474,1.0,
6505,96,494,0.0,
6506,1060,474,1.0,
6507,1675,753,1.0,
6508,371,325,1.0,
6509,1060,661,1.0,
6510,3252,84,1.0,
6511,96,55,0.0,
6512,3417,212,1.0,
6513,1616,709,1.0,
6514,1616,360,1.0,
6515,3417,585,1.0,
6516,3319,254,1.0,
6517,1616,709,1.0,
6518,3099,157,0.0,
6519,3099,157,1.0,
6520,479,379,0.0,
6521,3099,695,1.0,
6522,479,379,1.0,
6523,3099,132,1.0,
6524,3099,133,1.0,
6525,1792,20,1.0,
6526,342,525,1.0,
6527,2936,530,0.0,
6528,2533,18,1.0,
6529,3252,84,1.0,
