,session_id,user_id,timestamp,action_type,item_id,impressions,list_reference_item,pos_item_id,clicked
7014,37ff2c98384b8,ISE38Y73EIA0,1541373081,clickout item,104811,"['3148916', '5659850', '104706', '5790750', '111534', '104565', '104809', '95685', '104838', '104788', '104558', '105014', '5497220', '97505', '5763334', '95794', '104698', '104880', '104811', '2924213', '477971', '104680', '104776', '5507706', '104648']","['', '', '', '', '']",18,1.0
7015,3d5a4e04a3397,FLHWU2GUR12U,1541078443,clickout item,104941,"['104565', '477996', '6213724', '3497814', '150138', '1890829', '4342016', '1223390', '3133151', '3477940', '477986', '4626720', '6452448', '5708658', '5874900', '104941', '5433480', '1668389', '3904512', '5660226', '5594652', '130771', '1040514', '3224362', '1671277']","['', '', '', '', '']",15,1.0
7016,6effa0d34c044,3MQ2D9KGRZ20,1541087327,clickout item,111534,"['104554', '97505', '95685', '104558', '104776', '104800', '104882', '104838', '104790', '111534', '104949', '106942', '4389950', '104681', '97584', '109340', '109332', '109337', '4849690', '104990', '104680', '104811', '843141', '97504', '326716']","['', '', '', '', '']",9,1.0
7017,76e73dd932557,KRI7AN71ATGU,1541372554,clickout item,477986,"['104680', '95794', '1890829', '130771', '4409390', '1057862', '104681', '104645', '326716', '104528', '104776', '9317042', '4800024', '5659850', '478096', '104848', '4716028', '109340', '109342', '104880', '104788', '477971', '843141', '477986', '104554']","['', '', '', '', '']",23,1.0
7018,7a588300a0f8e,0U1FCMVYN557,1541457679,clickout item,109339,"['3968892', '4074458', '9711132', '109339', '2729262', '8344978', '3241644', '104698', '104848', '10202576', '8166732', '8260412', '7902618', '4330846', '7013356', '6558500', '9341222', '6961786', '9213332', '9526594', '95794', '3956484', '4849690', '7718760', '2284230']","['', '', '', '', '']",3,1.0
7019,7a588300a0f8e,0U1FCMVYN557,1541458006,clickout item,8260412,"['3968892', '4074458', '9711132', '109339', '2729262', '8344978', '3241644', '104698', '104848', '10202576', '8166732', '8260412', '7902618', '4330846', '7013356', '6558500', '9341222', '6961786', '9213332', '9526594', '95794', '3956484', '4849690', '7718760', '2284230']","['109339', '', '', '', '']",11,1.0
7020,7a588300a0f8e,0U1FCMVYN557,1541458692,clickout item,8260412,"['8256462', '7893614', '9331744', '109339', '8456066', '2284230', '8166732', '8260412', '7902618', '6961786', '9213332', '9526594', '4814888', '8429040', '9636624', '9412634', '7894042', '7219480', '9171738', '8423508', '8254020', '10004082', '10753282', '3799322', '9320876']","['109339', '8260412', '', '', '']",7,1.0
7021,7a588300a0f8e,0U1FCMVYN557,1541458729,clickout item,9412634,"['8256462', '7893614', '9331744', '109339', '8456066', '2284230', '8166732', '8260412', '7902618', '6961786', '9213332', '9526594', '4814888', '8429040', '9636624', '9412634', '7894042', '7219480', '9171738', '8423508', '8254020', '10004082', '10753282', '3799322', '9320876']","['109339', '8260412', '8260412', '', '']",15,1.0
7022,7ba49cfaab622,CYI82BI6VLRS,1541147608,clickout item,3211849,"['1713735', '1708335', '1471997', '3211849', '3905404', '918999', '8968140', '8291382', '5958544', '6771052', '7110018', '9365196', '6557504', '5885948']","['', '', '', '', '']",3,1.0
7023,850ccc8828921,NZOBOQ1KHS21,1541366892,interaction item info,5497220,,"['', '', '', '', '']",-1,0.0
7024,850ccc8828921,NZOBOQ1KHS21,1541366922,interaction item info,104877,,"['5497220', '', '', '', '']",-1,0.0
7025,92a5071981700,HCFOJZ6QSTI0,1541255652,clickout item,1670475,"['326781', '6452448', '5152360', '960255', '5493194', '109331', '5789164', '1797509', '1477057', '2188598', '1179630', '4155306', '95685', '1888825', '2068758', '4041114', '3148916', '1668389', '104565', '2734599', '153550', '1670475', '3145592', '104558', '1713735']","['', '', '', '', '']",21,1.0
7026,94b46e2af42b0,YD5O36MCEV9T,1541100626,clickout item,326731,"['326731', '5659850', '150138', '104880', '104788', '478121', '104650', '3148916', '105014', '104648', '104917', '111534', '5493194', '477996', '4415314', '4342016', '4327354', '104558', '6452448', '4345728', '153550', '5066908', '1477057', '104735', '2788294']","['', '', '', '', '']",0,1.0
7027,97c16fd31c219,T8K1STZQEKIG,1541042558,clickout item,6452448,"['104949', '951687', '5066908', '6452448', '326716', '1130489', '5822266', '109351', '1797509', '1223382', '109343', '109350', '925941', '106405', '2161422', '97504', '2788294', '153550', '1255025', '104681', '2281300', '2508024', '5822402', '962535']","['', '', '', '', '']",3,1.0
7028,a5d23e5911932,M9O7OMTV963Q,1541376647,clickout item,95794,"['104565', '3148916', '95794', '104558', '95685', '2924213', '5497220', '109339', '104811', '104800', '104648', '104880', '105014', '326731', '4342016', '4415314', '5659850', '6452448', '5493194', '478121', '4454760', '477996', '5790750', '104677', '1319947']","['', '', '', '', '']",2,1.0
7029,a5d23e5911932,M9O7OMTV963Q,1541376884,interaction item info,95794,,"['95794', '', '', '', '']",-1,0.0
7030,a5d23e5911932,M9O7OMTV963Q,1541376910,interaction item info,95794,,"['95794', '95794', '', '', '']",-1,0.0
7031,a5d23e5911932,M9O7OMTV963Q,1541377137,clickout item,104565,"['104565', '3148916', '95794', '104558', '95685', '2924213', '5497220', '109339', '104811', '104800', '104648', '104880', '105014', '326731', '4342016', '4415314', '5659850', '6452448', '5493194', '478121', '4454760', '1319947', '477996', '5790750', '104677']","['95794', '95794', '95794', '', '']",0,1.0
7032,b0ba1b911d3ab,UQLA2W8XITF6,1541256408,clickout item,4011934,"['6728506', '4592690', '3854524', '6273752', '8744020', '3799322', '5497220', '478096', '4791554', '5659850', '4011934', '4234672', '8360382', '5439046', '95794', '10499336', '10095832', '8915514', '9021666', '5790750', '6127164', '3148916', '2924213', '10450556', '104565']","['', '', '', '', '']",10,1.0
7033,b0ba1b911d3ab,UQLA2W8XITF6,1541256515,clickout item,5439046,"['6728506', '4592690', '3854524', '6273752', '8744020', '3799322', '5497220', '478096', '4791554', '5659850', '4011934', '4234672', '8360382', '5439046', '95794', '10499336', '10095832', '8915514', '9021666', '5790750', '6127164', '3148916', '2924213', '10450556', '104565']","['4011934', '', '', '', '']",13,1.0
7034,b6621d82bd9d9,Y694XGV1I5WG,1541288706,clickout item,3842192,"['3133151', '1204548', '6046054', '3761170', '5178588', '7310484', '962533', '3378261', '4043068', '5701246', '2626948', '5433480', '5877098', '3842192', '5723824', '3152234', '3249251', '3140628', '5999048', '1671277', '3224362', '10013350', '5660226', '1253348', '1769241']","['', '', '', '', '']",13,1.0
7035,b6621d82bd9d9,Y694XGV1I5WG,1541288782,interaction item info,3224362,,"['3842192', '', '', '', '']",-1,0.0
7036,b6621d82bd9d9,Y694XGV1I5WG,1541288794,clickout item,3224362,"['3133151', '1204548', '6046054', '3761170', '5178588', '7310484', '962533', '3378261', '4043068', '5701246', '2626948', '5433480', '5877098', '3842192', '5723824', '3152234', '3249251', '3140628', '5999048', '1671277', '3224362', '10013350', '5660226', '1253348', '1769241']","['3842192', '3224362', '', '', '']",20,1.0
7037,bd247728a35ad,AMFWZ0TZW2F9,1541302908,clickout item,5155978,"['5155978', '4041114', '5152360', '109339', '1717829', '3497814', '3152234', '6452448', '95685', '1668389', '326716', '2068758', '4415314', '3249804', '1888825', '104900', '104558', '4454760', '2733700', '1713735', '153550', '104565', '3145592', '97504', '6714254']","['', '', '', '', '']",0,1.0
7038,bd247728a35ad,AMFWZ0TZW2F9,1541303123,clickout item,4041114,"['1713735', '4041114', '1888825', '1921529', '3189448', '3905404', '1717829', '1708335', '2734473', '2568076', '4528384', '2005245', '1994909', '1947769', '1471997', '2244172', '5155978', '4986828', '5506362', '2201372', '4048872', '9668874', '8394726', '4361150', '10126280']","['5155978', '', '', '', '']",1,1.0
7039,bd247728a35ad,AMFWZ0TZW2F9,1541303130,clickout item,1888825,"['1713735', '4041114', '1888825', '1921529', '3189448', '3905404', '1717829', '1708335', '2734473', '2568076', '4528384', '2005245', '1994909', '1947769', '1471997', '2244172', '5155978', '4986828', '5506362', '2201372', '4048872', '9668874', '8394726', '4361150', '10126280']","['5155978', '4041114', '', '', '']",2,1.0
7040,bd247728a35ad,AMFWZ0TZW2F9,1541303143,clickout item,3905404,"['1713735', '4041114', '1888825', '1921529', '3189448', '3905404', '1717829', '1708335', '2734473', '2568076', '4528384', '2005245', '1994909', '1947769', '1471997', '2244172', '5155978', '4986828', '5506362', '2201372', '4048872', '9668874', '8394726', '4361150', '10126280']","['5155978', '4041114', '1888825', '', '']",5,1.0
7041,bd247728a35ad,AMFWZ0TZW2F9,1541303441,clickout item,1471997,"['1713735', '4041114', '1888825', '1921529', '3189448', '3905404', '1717829', '1708335', '2734473', '2568076', '4528384', '2005245', '1994909', '1947769', '1471997', '2244172', '5155978', '4986828', '5506362', '2201372', '4048872', '9668874', '8394726', '4361150', '10126280']","['5155978', '4041114', '1888825', '3905404', '']",14,1.0
7042,bd35fbc97e48c,WM56D6XDI75H,1541300988,clickout item,1471997,"['1471997', '2068758', '104881', '1888825', '5493194', '4041114', '1921529', '2627243', '903277', '104800', '1670475', '3221746', '5152360', '5958544', '97504', '95685', '2860914', '1947355', '3145592', '3133151', '153550', '104990', '477971', '104882', '9332960']","['', '', '', '', '']",0,1.0
7043,bdef9daab9f53,A9GZ4830TY2I,1541443371,clickout item,3189448,"['5152360', '4997570', '2068758', '5722428', '1670475', '3189448', '4041114', '1770143', '2303306', '9501188', '8128170', '2242512', '1713735', '5789164', '2626948', '3250266', '3242146', '4626720', '1921529', '3909228', '104881', '2257032', '1993963', '6452448', '1947769']","['', '', '', '', '']",5,1.0
7044,bef451ca501f9,FD1A66SD0VXD,1541213768,interaction item info,150138,,"['', '', '', '', '']",-1,0.0
7045,bef451ca501f9,FD1A66SD0VXD,1541213789,interaction item info,4345728,,"['150138', '', '', '', '']",-1,0.0
7046,bef451ca501f9,FD1A66SD0VXD,1541213861,interaction item info,4342016,,"['150138', '4345728', '', '', '']",-1,0.0
7047,bef451ca501f9,FD1A66SD0VXD,1541213901,interaction item info,4342016,,"['150138', '4345728', '4342016', '', '']",-1,0.0
7048,bef451ca501f9,FD1A66SD0VXD,1541214165,clickout item,4342016,"['4342016', '4454760', '4415314', '5874900', '104677', '150138', '5594652', '3477940', '4345728', '3231835', '478691', '5028116', '7741706', '3497814', '5708658', '1475717', '5196406', '3761170', '5015898', '3249257', '5433480', '5016850', '5150678', '478876', '3817356']","['150138', '4345728', '4342016', '4342016', '']",0,1.0
7049,bef451ca501f9,FD1A66SD0VXD,1541214187,clickout item,4342016,"['4342016', '4454760', '4415314', '5874900', '104677', '150138', '5594652', '3477940', '4345728', '3231835', '478691', '5028116', '7741706', '3497814', '5708658', '1475717', '5196406', '3761170', '5015898', '3249257', '5433480', '5016850', '5150678', '478876', '3817356']","['150138', '4345728', '4342016', '4342016', '4342016']",0,1.0
7050,bef451ca501f9,FD1A66SD0VXD,1541214370,clickout item,4345728,"['4345728', '150138', '4342016', '104677', '5708658', '104880', '478121', '4800516', '1223390', '4415314', '4454760', '477996', '104765', '104788', '5028116', '3497814', '5066908', '153550', '5493194', '5874900', '1797509', '655691', '3148916', '4327354', '5435302']","['150138', '4345728', '4342016', '4342016', '4342016']",0,1.0
7051,bef451ca501f9,FD1A66SD0VXD,1541214937,interaction item info,104677,,"['150138', '4345728', '4342016', '4342016', '4342016']",-1,0.0
7052,bef451ca501f9,FD1A66SD0VXD,1541214977,interaction item info,5708658,,"['150138', '4345728', '4342016', '4342016', '4342016']",-1,0.0
7053,bef451ca501f9,FD1A66SD0VXD,1541215025,clickout item,5708658,"['4345728', '150138', '4342016', '104677', '5708658', '104880', '478121', '4800516', '1223390', '4415314', '4454760', '477996', '104765', '104788', '5028116', '3497814', '5066908', '153550', '5493194', '5874900', '1797509', '655691', '3148916', '4327354', '5435302']","['150138', '4345728', '4342016', '4342016', '4342016']",4,1.0
7054,bef451ca501f9,FD1A66SD0VXD,1541215151,interaction item info,4800516,,"['150138', '4345728', '4342016', '4342016', '4342016']",-1,0.0
7055,bef451ca501f9,FD1A66SD0VXD,1541215231,interaction item info,4800516,,"['150138', '4345728', '4342016', '4342016', '4342016']",-1,0.0
7056,bef451ca501f9,FD1A66SD0VXD,1541215241,clickout item,4800516,"['4345728', '150138', '4342016', '104677', '5708658', '104880', '478121', '4800516', '1223390', '4415314', '4454760', '477996', '104765', '104788', '5028116', '3497814', '5066908', '153550', '5493194', '5874900', '1797509', '655691', '3148916', '4327354', '5435302']","['150138', '4345728', '4342016', '4342016', '4342016']",7,1.0
7057,bef451ca501f9,FD1A66SD0VXD,1541215535,interaction item info,1223390,,"['150138', '4345728', '4342016', '4342016', '4342016']",-1,0.0
7058,bef451ca501f9,FD1A66SD0VXD,1541215537,clickout item,1223390,"['4345728', '150138', '4342016', '104677', '5708658', '104880', '478121', '4800516', '1223390', '4415314', '4454760', '477996', '104765', '104788', '5028116', '3497814', '5066908', '153550', '5493194', '5874900', '1797509', '655691', '3148916', '4327354', '5435302']","['150138', '4345728', '4342016', '4342016', '4342016']",8,1.0
7059,bef451ca501f9,FD1A66SD0VXD,1541215796,interaction item info,4415314,,"['150138', '4345728', '4342016', '4342016', '4342016']",-1,0.0
7060,cd16479d6d757,KTA9WSEP652Y,1541518378,clickout item,925259,"['925259', '104880', '105014', '109351', '150138', '326731', '477996', '478121', '3148916', '5659850', '5790750', '1670475', '4626720', '111534', '5723646', '104558', '104565', '1654779', '4345728', '4389950', '5493194', '104790', '104648', '104650']","['', '', '', '', '']",0,1.0
7061,cd16479d6d757,KTA9WSEP652Y,1541518486,clickout item,925259,"['925259', '104880', '105014', '109351', '150138', '326731', '477996', '478121', '3148916', '5659850', '5790750', '1670475', '4626720', '111534', '5723646', '104558', '104565', '1654779', '4345728', '4389950', '5493194', '104790', '104648', '104650']","['925259', '', '', '', '']",0,1.0
7062,db75f91a215eb,HH9FCG2S0QSE,1541263862,clickout item,5922572,"['5922572', '3112364', '990413', '5507706', '109350', '4327354', '97504', '109343', '1768863', '104790', '106405', '104681']","['', '', '', '', '']",0,1.0
7063,e8a58242920b9,4RLU6AC2QT5H,1541149626,interaction item info,104698,,"['', '', '', '', '']",-1,0.0
7064,e8a58242920b9,4RLU6AC2QT5H,1541149776,clickout item,10078626,"['5960814', '10078626', '3212882', '5179124', '8953158', '9339712', '9361610', '9214442', '9735748', '8976260', '3535668', '10753282']","['104698', '', '', '', '']",1,1.0
7065,e8a58242920b9,4RLU6AC2QT5H,1541150162,interaction item info,3997268,,"['104698', '10078626', '', '', '']",-1,0.0
7066,e8a58242920b9,4RLU6AC2QT5H,1541150338,interaction item info,4155306,,"['104698', '10078626', '3997268', '', '']",-1,0.0
7067,e8a58242920b9,4RLU6AC2QT5H,1541150366,clickout item,5822266,"['5822266', '106405', '2281300', '5493194', '109353', '5874900', '2788294', '104765', '104866', '655691', '5922572', '1770143', '2284048', '104650', '5435302', '4626720', '104789', '104524', '5485084', '3590712', '1255025', '104790', '109351', '1670475', '130771']","['104698', '10078626', '3997268', '4155306', '']",0,1.0
7068,e8a58242920b9,4RLU6AC2QT5H,1541150449,interaction item info,2281300,,"['104698', '10078626', '3997268', '4155306', '5822266']",-1,0.0
7069,e8a58242920b9,4RLU6AC2QT5H,1541150479,clickout item,2281300,"['5822266', '106405', '2281300', '5493194', '109353', '5874900', '2788294', '104765', '104866', '655691', '5922572', '1770143', '2284048', '104650', '5435302', '4626720', '104789', '104524', '5485084', '3590712', '1255025', '104790', '109351', '1670475', '130771']","['104698', '10078626', '3997268', '4155306', '5822266']",2,1.0
7070,e8a58242920b9,4RLU6AC2QT5H,1541150874,clickout item,2281300,"['2281300', '5507706', '2924213', '104790', '4626720', '150138', '153550', '326731', '477996', '478121', '5790750', '5830856', '6452448', '104735', '2242038', '5066908', '829671', '5659850', '4342016', '4345728', '5708658', '1477057', '4304686', '4155306', '104706']","['104698', '10078626', '3997268', '4155306', '5822266']",0,1.0
7071,e8a58242920b9,4RLU6AC2QT5H,1541151167,clickout item,109351,"['104565', '97584', '109351', '104880', '1797509', '5790750', '5830856', '6452448', '655691', '104735', '2242038', '829671', '104765', '5659850', '4304686', '8227660', '1477057', '4155306', '2788294', '2281300', '5188226', '5507706', '5874900', '109353']","['104698', '10078626', '3997268', '4155306', '5822266']",2,1.0
7072,e8a58242920b9,4RLU6AC2QT5H,1541151528,interaction item info,655686,,"['104698', '10078626', '3997268', '4155306', '5822266']",-1,0.0
7073,e8a58242920b9,4RLU6AC2QT5H,1541151590,clickout item,5507706,"['2281300', '109353', '5790750', '5507706', '97584', '95685', '104793', '104765', '5659850', '130772', '104990', '2788294', '2924213', '106405', '104790', '477986', '104880', '5822734', '104811', '5822266', '2289804', '1255025', '118472', '104680', '5066908']","['104698', '10078626', '3997268', '4155306', '5822266']",3,1.0
7074,e8a58242920b9,4RLU6AC2QT5H,1541152017,interaction item info,4626720,,"['104698', '10078626', '3997268', '4155306', '5822266']",-1,0.0
7075,e8a58242920b9,4RLU6AC2QT5H,1541152148,interaction item info,104882,,"['104698', '10078626', '3997268', '4155306', '5822266']",-1,0.0
7076,e8a58242920b9,4RLU6AC2QT5H,1541152209,clickout item,104882,"['9317042', '6794024', '1671353', '109337', '478206', '109350', '118472', '6245540', '1768863', '655686', '104882', '10219002', '8474910', '2815888', '6637084', '9735748', '6288362', '132255', '477986', '5984508', '1204548', '9332960', '5179124', '104653', '9433226']","['104698', '10078626', '3997268', '4155306', '5822266']",10,1.0
7077,e8a58242920b9,4RLU6AC2QT5H,1541152397,interaction item info,104882,,"['104698', '10078626', '3997268', '4155306', '5822266']",-1,0.0
7078,e8a58242920b9,4RLU6AC2QT5H,1541152545,clickout item,104765,"['6794024', '9317042', '1768863', '109337', '109350', '1671353', '104765', '104882', '130771', '6245540', '478206', '132255', '118472', '104497', '2815888', '104859', '5435302', '104653', '655686', '477986', '9332960', '2815876', '1204548', '5048198', '10219002']","['104698', '10078626', '3997268', '4155306', '5822266']",6,1.0
7079,e8a58242920b9,4RLU6AC2QT5H,1541152638,clickout item,104765,"['6794024', '9317042', '1768863', '109337', '109350', '1671353', '104765', '104882', '130771', '6245540', '478206', '132255', '118472', '104497', '2815888', '104859', '5435302', '104653', '655686', '477986', '9332960', '2815876', '1204548', '5048198', '10219002']","['104698', '10078626', '3997268', '4155306', '5822266']",6,1.0
7080,e8a58242920b9,4RLU6AC2QT5H,1541152656,interaction item info,104882,,"['104698', '10078626', '3997268', '4155306', '5822266']",-1,0.0
7081,e8a58242920b9,4RLU6AC2QT5H,1541152883,clickout item,104882,"['6794024', '9317042', '1768863', '109337', '109350', '1671353', '104765', '104882', '130771', '6245540', '478206', '132255', '118472', '104497', '2815888', '104859', '5435302', '104653', '655686', '477986', '9332960', '2815876', '1204548', '5048198', '10219002']","['104698', '10078626', '3997268', '4155306', '5822266']",7,1.0
7082,e8a58242920b9,4RLU6AC2QT5H,1541153045,interaction item info,104882,,"['104698', '10078626', '3997268', '4155306', '5822266']",-1,0.0
7083,e8a58242920b9,4RLU6AC2QT5H,1541154826,clickout item,153550,"['153550', '6452448', '5493194', '4155306', '109351', '5152360', '4626720', '1670475', '150138', '326731', '478121', '2281300', '5790750', '8227660', '5830856', '477996', '5066908', '829671', '5659850', '5507706', '4345728', '104900', '1477057', '4304686', '655691']","['104698', '10078626', '3997268', '4155306', '5822266']",0,1.0
7084,f1f4d2bb236b9,NJRDQ2XNNM77,1541464379,clickout item,5493194,"['5493194', '655691', '1771981', '6184226', '2626948', '918935', '3049282', '5204272', '929539', '1179630', '2068758', '2891934', '2161422', '2244172', '9482890', '962533', '9675008', '9719914', '1471997', '9412634', '4104752', '4016216', '2632030', '1921529', '2005245']","['', '', '', '', '']",0,1.0
7085,f1f4d2bb236b9,NJRDQ2XNNM77,1541464773,clickout item,3231835,"['3231835', '3049282', '2891934', '2671862', '6518904', '2632030', '1253348', '3842192', '3842238', '2626948', '4361150', '2861500', '5126858', '4104752', '5701246', '6680036', '3189448', '5049300', '6665362', '5174602', '3941444']","['5493194', '', '', '', '']",0,1.0
7086,fe606e391187a,PRN2BG1A90Y2,1541249294,clickout item,4498978,"['2812980', '6428088', '8942966', '2647860', '1992585', '6323650', '9882590', '4498978', '4304686', '4942724', '2707953', '8227660', '3112364', '5523758', '1241599', '2851664', '1797509', '2092780', '104786', '5485084', '104789', '2092012', '1654779', '1477057', '829671']","['', '', '', '', '']",7,1.0
7087,08efdd751cabd,H18MC5PTWT8H,1541505643,interaction item info,1670475,,"['', '', '', '', '']",-1,0.0
7088,08efdd751cabd,H18MC5PTWT8H,1541505690,clickout item,1670475,"['2854930', '1670475', '104880', '105014', '109351', '111534', '150138', '477996', '478121', '3148916', '1654779', '6452448', '5659850', '1797509', '4345728', '4389950', '4155306', '104838', '104558', '109350', '104650', '4304686', '95685', '104790', '478096']","['1670475', '', '', '', '']",1,1.0
7089,14c845d111525,3QDDEO9EKL3M,1541381930,clickout item,4626720,"['1797509', '829671', '109351', '153550', '4155306', '4626720', '5822402', '1329092', '6452448', '1670475', '1477057', '104789', '960255', '2004649', '2161422', '5723646', '1771981', '3590712', '5204272', '109331', '1770181', '104524', '2284048', '104780', '4041114']","['', '', '', '', '']",5,1.0
7090,14c845d111525,3QDDEO9EKL3M,1541382066,clickout item,1329092,"['1797509', '829671', '109351', '153550', '4155306', '4626720', '5822402', '1329092', '6452448', '1670475', '1477057', '104789', '960255', '2004649', '2161422', '5723646', '1771981', '3590712', '5204272', '109331', '1770181', '104524', '2284048', '104780', '4041114']","['4626720', '', '', '', '']",7,1.0
7091,14c845d111525,3QDDEO9EKL3M,1541382142,clickout item,918935,"['655691', '1179630', '153551', '918935', '478011', '6184226', '2627243', '104900', '326781', '990413', '4517162', '2728920', '951687', '1771225', '925941', '1055330', '2188598', '925259', '5066908', '5493194', '5922572', '2068758', '1383714', '5688194', '924697']","['4626720', '1329092', '', '', '']",3,1.0
7092,14c845d111525,3QDDEO9EKL3M,1541382224,clickout item,1383714,"['655691', '1179630', '153551', '918935', '478011', '6184226', '2627243', '104900', '326781', '990413', '4517162', '2728920', '951687', '1771225', '925941', '1055330', '2188598', '925259', '5066908', '5493194', '5922572', '2068758', '1383714', '5688194', '924697']","['4626720', '1329092', '918935', '', '']",22,1.0
7093,14c845d111525,3QDDEO9EKL3M,1541382278,interaction item info,4626720,,"['4626720', '1329092', '918935', '1383714', '']",-1,0.0
7094,1b5cc410c1dfc,221I638Q00DX,1541037759,clickout item,2627243,"['2627243', '1717829', '1994909', '4048872', '3905404', '2734473', '8128170', '1708335', '1713735', '2244172', '4997570', '1142243', '5155978', '9365196', '104881', '4528384', '1471997', '2201372', '918999', '1947769', '903277', '1770325', '917419', '6557504', '1888825']","['', '', '', '', '']",0,1.0
7095,1b5cc410c1dfc,221I638Q00DX,1541037889,clickout item,5849680,"['2005245', '10597034', '5849680', '1670475', '1921529', '918935', '925941', '7135252', '9007532', '4416774', '3148430', '104780', '2068758', '925259', '1771981', '2242508', '4041114', '2632952', '4626720', '6976318', '2302002', '2327064', '2561154', '104524', '2242516']","['2627243', '', '', '', '']",2,1.0
7096,1b5cc410c1dfc,221I638Q00DX,1541038000,clickout item,1670475,"['2005245', '10597034', '5849680', '1670475', '1921529', '918935', '925941', '7135252', '9007532', '4416774', '3148430', '104780', '2068758', '925259', '1771981', '2242508', '4041114', '2632952', '4626720', '6976318', '2302002', '2327064', '2561154', '104524', '2242516']","['2627243', '5849680', '', '', '']",3,1.0
7097,290bfba956e9f,XRJ0GJIOGJJK,1541247699,clickout item,6428088,"['2812980', '6428088', '4041114', '1708335', '1947769', '6771052', '9365196', '8968140', '7110018', '104881', '1770325', '1993963', '1888825', '903277', '5414166', '8128170', '10597034', '2734473', '3220128', '2870447', '4985898', '7211474', '9668874', '3189448', '4416774']","['', '', '', '', '']",1,1.0
7098,290bfba956e9f,XRJ0GJIOGJJK,1541247882,clickout item,6428088,"['2812980', '6428088', '4041114', '1708335', '1947769', '6771052', '9365196', '8968140', '7110018', '104881', '1770325', '1993963', '1888825', '903277', '5414166', '8128170', '10597034', '2734473', '3220128', '2870447', '4985898', '7211474', '9668874', '3189448', '4416774']","['6428088', '', '', '', '']",1,1.0
7099,290bfba956e9f,XRJ0GJIOGJJK,1541247911,interaction item info,2812980,,"['6428088', '6428088', '', '', '']",-1,0.0
7100,290bfba956e9f,XRJ0GJIOGJJK,1541247952,clickout item,6428088,"['2812980', '6428088', '4041114', '1708335', '1947769', '6771052', '9365196', '8968140', '7110018', '104881', '1770325', '1993963', '1888825', '903277', '5414166', '8128170', '10597034', '2734473', '3220128', '2870447', '4985898', '7211474', '9668874', '3189448', '4416774']","['6428088', '6428088', '2812980', '', '']",1,1.0
7101,290bfba956e9f,XRJ0GJIOGJJK,1541248321,clickout item,2812980,"['2812980', '6428088', '4041114', '1708335', '1947769', '6771052', '9365196', '8968140', '7110018', '104881', '1770325', '1993963', '1888825', '903277', '5414166', '8128170', '10597034', '2734473', '3220128', '2870447', '4985898', '7211474', '9668874', '3189448', '4416774']","['6428088', '6428088', '2812980', '6428088', '']",0,1.0
7102,2b598db638593,61ZUM2C0B9CC,1541470203,clickout item,926343,"['95685', '5763334', '104706', '104811', '926343', '8256462', '7728602', '109339', '132255', '478096', '9330766', '7341706', '3957818', '3952934', '9332960', '10201672', '9668642', '8456066', '10063702', '104793', '5419360', '6048534', '3968892', '9711132', '9446354']","['', '', '', '', '']",4,1.0
7103,2b598db638593,61ZUM2C0B9CC,1541470225,clickout item,926343,"['95685', '5763334', '104706', '104811', '926343', '8256462', '7728602', '109339', '132255', '478096', '9330766', '7341706', '3957818', '3952934', '9332960', '10201672', '9668642', '8456066', '10063702', '104793', '5419360', '6048534', '3968892', '9711132', '9446354']","['926343', '', '', '', '']",4,1.0
7104,2b598db638593,61ZUM2C0B9CC,1541470383,clickout item,109339,"['95685', '5763334', '104706', '104811', '926343', '8256462', '7728602', '109339', '132255', '478096', '9330766', '7341706', '3957818', '3952934', '9332960', '10201672', '9668642', '8456066', '10063702', '104793', '5419360', '6048534', '3968892', '9711132', '9446354']","['926343', '926343', '', '', '']",7,1.0
7105,2f11b7aa28982,EAWZ49PL854A,1541353731,clickout item,104880,"['104880', '109351', '4342016', '104949', '106405', '3533498', '4835116', '104900', '1743531', '4626720', '1770143', '5155978', '95794', '5659850', '6794024', '104497', '2733700', '2284048', '8256462', '6462874', '5830856', '3065803', '104859', '5049220', '7118054']","['', '', '', '', '']",0,1.0
7106,30f470b2897f8,0QI7BBBHZX1Y,1541262809,interaction item info,104554,,"['', '', '', '', '']",-1,0.0
7107,30f470b2897f8,0QI7BBBHZX1Y,1541262829,clickout item,104554,"['104554', '97505', '95685', '104698', '104558', '104776', '104800', '1670475', '104949', '104882', '104838', '104565', '1668389', '150138', '104648', '104790', '5497220', '109339', '111534', '109331', '4849690', '4389950', '104681', '130771', '153550']","['104554', '', '', '', '']",0,1.0
7108,30f470b2897f8,0QI7BBBHZX1Y,1541262833,clickout item,104554,"['104554', '97505', '95685', '104698', '104558', '104776', '104800', '1670475', '104949', '104882', '104838', '104565', '1668389', '150138', '104648', '104790', '5497220', '109339', '111534', '109331', '4849690', '4389950', '104681', '130771', '153550']","['104554', '104554', '', '', '']",0,1.0
7109,31367b7860b66,LT33879NKYTV,1541545749,clickout item,5123142,"['1717829', '5123142', '5155978', '8128170', '1670475', '6452448', '2068758', '3148916', '2632030', '5752068', '4974962', '962533', '2734599', '6127164', '478691', '5152360', '95794', '1253363', '1994909', '1713735', '5493194', '8968140', '925941', '109339', '104780']","['', '', '', '', '']",1,1.0
